Frame,Rz,Ry,Rx,Tx,Ty,Tz
250566,-55.4357834,-44.2445316,104.5416471,13.707,-74.683,-122.959
250574,-55.6653645,-44.2370823,104.8212922,13.685,-74.541,-122.868
250582,-55.5060275,-44.11196,104.8081568,13.646,-74.628,-122.892
250590,-55.6782704,-44.1315669,104.9826948,13.63,-74.447,-122.879
250598,-55.854436,-44.1579584,105.1518609,13.586,-74.233,-122.858
250606,-55.9427975,-44.1013799,105.3332168,13.592,-74.174,-122.917
250614,-56.0454954,-43.9901128,105.6068576,13.594,-74.085,-123.006
250622,-56.0529249,-43.9564869,105.6621206,13.546,-73.98,-123.033
250630,-56.0311713,-43.8785826,105.7449958,13.534,-74.044,-123.14
250638,-55.8326188,-43.7693699,105.6660864,13.508,-74.168,-123.299
250646,-55.8296774,-43.7489703,105.6910612,13.496,-74.176,-123.368
250654,-55.8646479,-43.7507356,105.7292835,13.446,-74.15,-123.323
250662,-55.8631869,-43.7066888,105.7889104,13.445,-74.184,-123.382
250670,-55.9476203,-43.7312202,105.8528565,13.406,-74.114,-123.227
250678,-55.9473453,-43.743756,105.8350938,13.402,-74.171,-123.122
250686,-55.8193265,-43.7363504,105.6965881,13.346,-74.342,-123.081
250694,-55.5045858,-43.676999,105.4121282,13.327,-74.782,-123.153
250702,-55.2632496,-43.599542,105.2375559,13.291,-75.115,-123.275
250710,-54.995509,-43.5188583,105.0355645,13.215,-75.423,-123.413
250718,-54.7601659,-43.3706858,104.9657705,13.231,-75.789,-123.669
250726,-54.6260098,-43.3060426,104.8979378,13.154,-75.836,-123.77
250734,-54.7139343,-43.2827317,105.0348945,13.141,-75.721,-123.944
250742,-54.7837701,-43.2585682,105.1514978,13.121,-75.597,-124.043
250750,-54.7917442,-43.2059997,105.2349812,13.099,-75.597,-124.063
250758,-54.8878605,-43.0532485,105.5637397,13.169,-75.507,-124.094
250766,-55.0597238,-43.0641473,105.7504551,13.128,-75.292,-124.021
250774,-55.0907745,-43.0248634,105.8422758,13.135,-75.227,-124.054
250782,-55.3500595,-43.035241,106.1311279,13.1,-74.959,-123.94
250790,-55.3441648,-43.0097609,106.1601169,13.064,-74.915,-123.963
250798,-55.4432916,-43.0023049,106.2862523,13.068,-74.8,-123.912
250806,-55.7297234,-43.0053443,106.6149639,13.058,-74.637,-123.759
250814,-55.6956734,-42.9664916,106.6300771,13.028,-74.635,-123.697
250822,-55.6968156,-42.998355,106.5866159,12.93,-74.636,-123.572
250830,-55.6641724,-42.942721,106.6269559,12.937,-74.89,-123.501
250838,-55.4947511,-42.9186055,106.4640186,12.854,-75.151,-123.473
250846,-55.0961053,-42.8468576,106.0997585,12.806,-75.658,-123.581
250854,-54.9036998,-42.7773066,105.9723735,12.775,-75.989,-123.702
250862,-54.8266418,-42.7453803,105.926988,12.692,-76.109,-123.778
250870,-54.7009805,-42.6821708,105.868642,12.696,-76.279,-123.915
250878,-54.7431179,-42.6894191,105.9080038,12.661,-76.23,-123.954
250886,-54.834045,-42.7116834,105.9834445,12.623,-76.15,-123.883
250894,-54.9259261,-42.6908715,106.1208872,12.634,-76.107,-123.925
250902,-55.2680181,-42.7519934,106.4348094,12.602,-75.746,-123.738
250910,-55.5334102,-42.7880115,106.693003,12.568,-75.471,-123.686
250918,-55.8486893,-42.7845535,107.0631225,12.584,-75.09,-123.739
250926,-56.1111506,-42.7529697,107.4099848,12.557,-74.742,-123.889
250934,-56.0449281,-42.6348758,107.4999936,12.544,-74.873,-124.17
250942,-55.5399248,-42.5017313,107.1048995,12.422,-75.53,-124.376
250950,-55.0287558,-42.4124097,106.6364184,12.327,-76.176,-124.483
250958,-54.8754329,-42.3986448,106.4764658,12.284,-76.43,-124.398
250966,-54.8296712,-42.4161019,106.3979599,12.239,-76.456,-124.258
250974,-55.0300221,-42.4682235,106.5586365,12.22,-76.372,-124.068
250982,-55.1534035,-42.4820908,106.6831249,12.2,-76.234,-123.993
250990,-55.4116013,-42.5140846,106.9384872,12.193,-75.972,-123.866
250998,-55.4197975,-42.4881041,106.9847919,12.157,-75.968,-123.818
251006,-55.4019617,-42.4322559,107.0431825,12.178,-76.013,-123.888
251014,-55.5858912,-42.4500263,107.2313068,12.132,-75.806,-123.79
251022,-55.6171486,-42.4351362,107.2885534,12.093,-75.831,-123.806
251030,-55.6879858,-42.3950037,107.427234,12.075,-75.751,-123.822
251038,-55.8949886,-42.3980468,107.6615939,12.063,-75.56,-123.82
251046,-55.8917368,-42.3667837,107.7020403,12.032,-75.549,-123.865
251054,-56.0637708,-42.352075,107.9204403,12.019,-75.365,-123.878
251062,-56.1995343,-42.3344713,108.1007899,11.988,-75.181,-123.967
251070,-56.2282576,-42.2648852,108.2318689,11.956,-75.15,-124.153
251078,-55.988324,-42.1342957,108.1419639,11.909,-75.444,-124.427
251086,-55.7185694,-42.0127774,108.0044996,11.881,-75.801,-124.643
251094,-55.5363232,-41.97779,107.8441693,11.817,-76.035,-124.71
251102,-55.258624,-41.9226474,107.6013772,11.786,-76.368,-124.844
251110,-55.2271366,-41.9003522,107.5966601,11.777,-76.406,-124.903
251118,-55.3551548,-41.9308014,107.7016247,11.707,-76.317,-124.865
251126,-55.3789078,-41.8904318,107.7866806,11.708,-76.285,-124.9
251134,-55.7652613,-41.9333972,108.1710288,11.743,-75.876,-124.803
251142,-56.0839807,-41.9866812,108.4606663,11.731,-75.539,-124.668
251150,-56.263694,-42.0188107,108.6202481,11.738,-75.364,-124.549
251158,-56.3507284,-42.0703419,108.6464582,11.687,-75.288,-124.377
251166,-56.2676319,-41.9945922,108.659026,11.698,-75.463,-124.281
251174,-56.0442948,-41.9525828,108.4636594,11.634,-75.741,-124.232
251182,-55.6583496,-41.8830668,108.1196689,11.614,-76.229,-124.308
251190,-55.5215625,-41.8670556,107.9848366,11.529,-76.408,-124.317
251198,-55.1360637,-41.7517116,107.7033488,11.459,-76.824,-124.51
251206,-54.8215194,-41.5536803,107.6212852,11.457,-77.249,-124.657
251214,-54.7479699,-41.5258351,107.5754985,11.386,-77.321,-124.706
251222,-54.6496276,-41.4584555,107.5575784,11.337,-77.411,-124.902
251230,-54.6750808,-41.4118726,107.6544128,11.292,-77.428,-125.016
251238,-54.624496,-41.3524576,107.6809555,11.227,-77.424,-125.05
251246,-54.7736441,-41.3328623,107.8832228,11.237,-77.255,-125.148
251254,-54.7401747,-41.3043569,107.88531,11.187,-77.22,-125.191
251262,-54.76242,-41.24428,107.997868,11.198,-77.25,-125.227
251270,-54.8802357,-41.2360012,108.1468378,11.169,-77.115,-125.238
251278,-54.8416333,-41.2255515,108.117044,11.144,-77.147,-125.283
251286,-54.8568819,-41.176388,108.2056831,11.152,-77.134,-125.3
251294,-54.8024223,-41.1183947,108.2261191,11.097,-77.186,-125.282
251302,-54.5659675,-41.0305419,108.0778151,11.092,-77.478,-125.299
251310,-54.5586773,-41.021274,108.0827311,11.045,-77.506,-125.276
251318,-54.4929211,-41.0170851,108.0120281,10.993,-77.587,-125.214
251326,-54.4248522,-40.9991062,107.9585231,10.978,-77.721,-125.082
251334,-54.3842954,-40.9408457,107.995601,10.975,-77.759,-124.986
251342,-54.573622,-40.9734717,108.1694135,10.975,-77.518,-124.896
251350,-54.88917,-41.0108338,108.4822292,10.993,-77.188,-124.667
251358,-55.0676698,-40.9753723,108.7400292,11.021,-76.945,-124.664
251366,-55.6466495,-41.0290973,109.3278905,11.031,-76.243,-124.602
251374,-55.8459291,-40.9771549,109.6298253,11.042,-75.985,-124.849
251382,-55.4967057,-40.8549985,109.4070366,10.958,-76.353,-125.084
251390,-54.5352616,-40.6235812,108.6328465,10.857,-77.449,-125.447
251398,-54.1509903,-40.5722735,108.2590013,10.729,-77.954,-125.231
251406,-54.133307,-40.5648944,108.2490559,10.727,-77.959,-125.066
251414,-54.5076723,-40.6627498,108.5437364,10.727,-77.553,-124.738
251422,-54.6614542,-40.6392231,108.7567416,10.746,-77.431,-124.644
251430,-54.9118171,-40.6107184,109.0880322,10.799,-77.111,-124.65
251438,-55.2601721,-40.6438567,109.4410188,10.772,-76.719,-124.57
251446,-55.2886911,-40.6085422,109.5248623,10.734,-76.663,-124.652
251454,-55.5332671,-40.552568,109.885559,10.746,-76.427,-124.711
251462,-55.6255066,-40.5139878,110.046452,10.723,-76.283,-124.877
251470,-55.5634032,-40.4502633,110.0679494,10.679,-76.359,-125.059
251478,-55.0417688,-40.2563713,109.7529583,10.608,-76.969,-125.443
251486,-54.6419439,-40.146857,109.4520877,10.505,-77.443,-125.626
251494,-54.2602776,-40.1048121,109.0708366,10.387,-77.959,-125.487
251502,-54.0987205,-40.140245,108.8303892,10.392,-78.157,-125.226
251510,-54.6402753,-40.2649227,109.277609,10.444,-77.543,-124.88
251518,-55.3010632,-40.2855922,110.0075021,10.432,-76.776,-124.945
251526,-54.7584534,-39.9587453,109.8618177,10.393,-77.463,-125.723
251534,-54.1816387,-39.8653191,109.3312649,10.267,-78.089,-125.721
251542,-53.9560891,-39.8891884,109.0330169,10.23,-78.412,-125.597
251550,-54.0065542,-39.9500367,109.002358,10.207,-78.413,-125.27
251558,-53.9508254,-39.8630396,109.0654152,10.233,-78.556,-125.354
251566,-53.9791403,-39.8672274,109.092332,10.156,-78.507,-125.365
251574,-53.9500372,-39.8345334,109.1065362,10.111,-78.561,-125.552
251582,-53.861311,-39.7420563,109.1393243,10.063,-78.607,-125.785
251590,-53.9998246,-39.6625996,109.4184871,10.104,-78.573,-125.926
251598,-54.3479753,-39.6120893,109.8974177,10.228,-78.129,-126.001
251606,-54.4128287,-39.6369595,109.935762,10.225,-78.18,-126.21
251614,-54.3813078,-39.6641343,109.8592641,9.972,-78.368,-126.322
251622,-54.4856661,-39.6358639,110.0215134,9.963,-78.475,-126.384
251630,-54.3562839,-39.607015,109.914515,9.942,-78.661,-126.241
251638,-54.4351447,-39.6278577,109.9749645,9.838,-78.554,-126.32
251646,-54.9016674,-39.5665728,110.6015173,9.928,-78.429,-126.497
251654,-54.9610581,-39.5992662,110.6214121,9.779,-78.315,-126.601
251662,-55.1697746,-39.5892408,110.8742037,9.838,-78.089,-126.592
251670,-55.595691,-39.6309068,111.2961156,9.832,-77.774,-126.526
251678,-55.4108353,-39.5314339,111.2325776,9.834,-77.976,-126.683
251686,-55.7355563,-39.5647246,111.5504488,9.857,-77.599,-126.626
251694,-55.8570637,-39.6044941,111.6290263,9.753,-77.503,-126.531
251702,-55.6255792,-39.4987072,111.5230636,9.733,-77.85,-126.732
251710,-55.8847383,-39.5046027,111.8058134,9.755,-77.554,-126.713
251718,-55.9258795,-39.5084701,111.8462893,9.69,-77.58,-126.683
251726,-55.9124226,-39.4686199,111.889367,9.68,-77.609,-126.761
251734,-56.2950812,-39.5319712,112.2243281,9.661,-77.199,-126.673
251742,-56.0488802,-39.4579857,112.0575585,9.634,-77.522,-126.801
251750,-56.0596253,-39.4560661,112.0723619,9.563,-77.564,-126.837
251758,-56.1284291,-39.4575775,112.1469632,9.513,-77.609,-126.774
251766,-55.4615341,-39.3579517,111.5441546,9.394,-78.336,-126.947
251774,-55.2306583,-39.3577652,111.2831376,9.308,-78.65,-126.883
251782,-55.2339923,-39.4066288,111.2151437,9.272,-78.734,-126.67
251790,-55.7817907,-39.530525,111.6523888,9.37,-78.225,-126.185
251798,-56.4085186,-39.6219783,112.2196952,9.4,-77.521,-126.047
251806,-56.9649433,-39.5848454,112.8884,9.448,-76.986,-126.261
251814,-56.3560294,-39.3441335,112.5654344,9.317,-77.633,-126.942
251822,-55.6348879,-39.2543116,111.8914541,9.166,-78.495,-126.952
251830,-55.6126266,-39.3343451,111.7490942,9.158,-78.474,-126.739
251838,-56.7012511,-39.5739179,112.6137121,9.226,-77.344,-126.11
