Frame,Rz,Ry,Rx,Tx,Ty,Tz,State
157790,-67.3838357,-43.563541,118.1262817,9.022,-69.428,-129.471,OK
157822,-61.8914672,-43.1418112,113.2005787,8.471,-75.188,-129.437,OK
157830,-61.2133587,-42.913199,112.7990533,8.432,-75.915,-130.065,OK
157838,-61.5071635,-42.9856508,113.0094711,8.349,-75.723,-130.122,OK
157846,-61.1226694,-42.8374792,112.8062106,8.286,-75.934,-130.391,OK
157854,-62.5571602,-43.0452655,114.0194652,8.416,-74.408,-130.38,OK
157862,-64.3052751,-43.3730975,115.3603117,8.353,-72.599,-129.557,OK
157870,-65.2628369,-43.5081207,116.1367772,8.404,-71.661,-129.661,OK
157878,-67.0146869,-43.6103284,117.7124877,8.348,-69.9,-129.706,OK
157886,-67.2261783,-43.4421018,118.1311508,8.363,-69.642,-130.695,OK
157894,-66.6443864,-43.2286077,117.8474783,8.363,-70.153,-131.099,OK
157934,-63.861508,-42.7118484,115.7891639,8.115,-73.09,-131.658,OK
157942,-65.4097379,-43.0255346,116.9113969,8.212,-71.636,-130.905,OK
157950,-65.9883568,-43.2161324,117.2284278,8.336,-71.152,-130.071,OK
157966,-61.0043634,-42.7371507,112.8177475,7.754,-76.228,-130.283,OK
157974,-61.8370172,-42.3169612,114.2569261,8.224,-75.383,-131.732,OK
157982,-65.5647102,-43.2988003,116.7068772,7.781,-71.425,-130.025,OK
157990,-62.9636066,-43.1061466,114.3551604,7.62,-73.952,-129.63,OK
158006,-65.2053856,-42.8745863,116.9083843,7.813,-71.833,-131.259,OK
158014,-66.8839982,-43.68806,117.4868211,7.382,-70.222,-129.396,OK
158022,-63.1405586,-43.0534059,114.6060965,7.556,-73.876,-129.955,OK
158030,-62.619183,-42.5657525,114.7258897,7.694,-74.465,-131.422,OK
158038,-66.2017536,-42.9814304,117.7402366,7.875,-70.757,-130.764,OK
158046,-68.3286514,-43.7268403,118.8149921,7.701,-68.672,-129.05,OK
158062,-62.8642693,-42.9617184,114.4462861,7.312,-74.105,-130.042,OK
158070,-64.5100064,-42.8806564,116.2133185,7.368,-72.432,-130.9,OK
158078,-67.7425309,-43.4736886,118.5826264,7.635,-69.285,-129.81,OK
158094,-63.2299532,-43.1529833,114.5646654,7.396,-73.738,-129.074,OK
158102,-61.9421194,-42.7118258,113.8321305,7.2,-74.944,-130.319,OK
158110,-64.0114777,-42.8030122,115.8185713,7.212,-72.855,-130.933,OK
158118,-66.5000783,-43.2165399,117.7239286,7.351,-70.331,-130.191,OK
158126,-67.5052819,-43.52819,118.2873891,7.444,-69.346,-128.967,OK
158158,-62.8853544,-42.7192432,114.7920094,6.804,-73.874,-130.58,OK
158166,-65.7000428,-43.1260621,117.0643979,7.211,-71.132,-129.787,OK
158182,-61.2644653,-42.8454748,112.9444708,6.605,-75.644,-129.409,OK
158190,-61.6808205,-42.4661001,113.8930795,6.744,-75.102,-130.776,OK
158198,-65.7340663,-43.3111916,116.8567013,6.613,-70.936,-129.467,OK
158214,-61.3216161,-42.8953545,112.9369599,6.197,-75.477,-129.676,OK
158222,-60.3004641,-42.3105601,112.6550621,6.094,-76.648,-131.547,OK
158238,-65.3303418,-42.9835549,116.8883939,6.195,-71.266,-131.443,OK
158246,-67.2599002,-43.4249011,118.1854491,6.206,-69.323,-130.44,OK
158254,-68.0992616,-43.561405,118.8085661,6.298,-68.651,-130.223,OK
158262,-68.4342829,-43.7051922,118.9419161,6.299,-68.292,-129.818,OK
158270,-69.0205944,-43.8081554,119.3613826,6.375,-67.902,-129.703,OK
158278,-69.2697521,-43.8220084,119.5760928,6.327,-67.534,-129.686,OK
158286,-69.3077115,-43.8793989,119.5393337,6.204,-67.48,-129.631,OK
158294,-67.9555904,-43.5735217,118.6573015,6.068,-68.677,-129.973,OK
158302,-65.681239,-43.1013412,117.0782332,6.011,-70.961,-131.193,OK
158310,-63.8035357,-42.882415,115.5046163,5.749,-73.064,-131.244,OK
158318,-61.8070393,-42.7817263,113.5976112,5.651,-75.099,-130.957,OK
158326,-62.2394655,-43.0401606,113.6984457,5.78,-74.721,-129.683,OK
158358,-64.8234363,-43.1376896,116.1863647,5.718,-72.314,-130.214,OK
158366,-66.0700518,-43.4760852,116.9708781,5.751,-70.887,-129.839,OK
158374,-64.6815096,-42.6506248,116.6866226,6.291,-71.568,-134.009,OK
158382,-65.3020018,-42.7811148,117.1256539,6.262,-71.145,-132.81,OK
158390,-64.8277861,-42.6533985,116.8273732,6.325,-71.304,-133.803,OK
158398,-65.1257904,-43.1252111,116.5017469,5.584,-72.131,-129.372,OK
158406,-62.2295748,-42.8464154,113.948376,5.534,-74.754,-129.97,OK
158414,-62.3680907,-43.0191015,113.8596244,5.355,-74.668,-129.339,OK
158422,-62.772824,-42.7647293,114.6162115,5.703,-74.279,-130.346,OK
158430,-65.1561486,-43.7914606,115.6618016,4.461,-71.583,-129.531,OK
158438,-63.7076746,-43.2625278,114.9043087,4.924,-73.136,-130.103,OK
158446,-63.9472268,-43.2100484,115.215501,5.007,-73.017,-130.398,OK
158454,-63.5828767,-42.7607955,115.4439264,5.439,-73.273,-130.74,OK
158462,-64.2218049,-42.852634,115.963217,5.499,-72.644,-130.504,OK
158470,-65.1251803,-43.1414091,116.4799407,5.379,-71.754,-130.009,OK
158478,-65.0942903,-43.2585203,116.2961831,5.319,-71.759,-129.632,OK
158486,-64.5371663,-43.2600785,115.7408893,5.182,-72.306,-129.441,OK
158494,-63.4750404,-43.0805913,114.9099117,5.102,-73.352,-129.744,OK
158502,-62.9427715,-42.9436421,114.5506683,4.969,-73.835,-130.091,OK
158510,-63.1855239,-42.9279945,114.8189503,4.961,-73.563,-130.254,OK
158518,-63.9944514,-43.0056686,115.533208,5.018,-72.757,-130.292,OK
158526,-64.5594117,-43.1023593,115.9704673,5.041,-72.152,-130.169,OK
