Frame,Rz,Ry,Rx,Tx,Ty,Tz,State
27150,-41.0475507,-46.8915749,81.6012845,-0.269,-70.338,-114.749,OK
27158,-41.0462384,-46.8900615,81.6013584,-0.267,-70.339,-114.753,OK
27166,-41.0457575,-46.8898403,81.6009336,-0.267,-70.341,-114.752,OK
27174,-41.0460688,-46.8903072,81.6007699,-0.266,-70.342,-114.751,OK
27182,-41.0456499,-46.8901511,81.6003504,-0.267,-70.341,-114.752,OK
27190,-41.0452322,-46.8899952,81.5999324,-0.269,-70.339,-114.753,OK
27198,-41.044654,-46.8893315,81.5999607,-0.267,-70.341,-114.755,OK
27206,-41.0441011,-46.888678,81.6000131,-0.265,-70.344,-114.756,OK
27214,-41.0456766,-46.8900551,81.6005207,-0.267,-70.341,-114.757,OK
27222,-41.0450159,-46.8897776,81.5999013,-0.266,-70.342,-114.758,OK
27230,-41.0462428,-46.8905247,81.6007374,-0.266,-70.34,-114.756,OK
27238,-41.0468983,-46.8915961,81.6002729,-0.267,-70.34,-114.754,OK
27246,-41.0474227,-46.8918241,81.600754,-0.267,-70.34,-114.755,OK
27254,-41.047956,-46.8920511,81.6012498,-0.267,-70.339,-114.755,OK
27262,-41.0479098,-46.8923837,81.6007295,-0.267,-70.339,-114.753,OK
27270,-41.0483607,-46.8926407,81.6010606,-0.267,-70.339,-114.752,OK
27278,-41.04864,-46.8925055,81.6016645,-0.267,-70.339,-114.752,OK
27286,-41.04708,-46.8918357,81.6002221,-0.267,-70.34,-114.752,OK
27294,-41.0462317,-46.8911182,81.5999163,-0.267,-70.342,-114.753,OK
27302,-41.0453863,-46.8904108,81.5996014,-0.266,-70.343,-114.753,OK
27310,-41.046309,-46.8911762,81.5999542,-0.267,-70.341,-114.752,OK
27318,-41.0472318,-46.8919533,81.6002914,-0.269,-70.339,-114.752,OK
27326,-41.0461595,-46.8909607,81.600021,-0.267,-70.341,-114.755,OK
27334,-41.045736,-46.8911057,81.5991866,-0.269,-70.34,-114.752,OK
27342,-41.0456617,-46.8910862,81.599101,-0.269,-70.341,-114.752,OK
27350,-41.0456063,-46.8910832,81.5990216,-0.268,-70.341,-114.752,OK
27358,-41.046033,-46.8919425,81.5985,-0.269,-70.341,-114.748,OK
27366,-41.0471439,-46.8928767,81.5989077,-0.269,-70.34,-114.746,OK
27374,-41.0468795,-46.8925635,81.5989338,-0.268,-70.341,-114.746,OK
27382,-41.0466184,-46.8922522,81.5989624,-0.268,-70.342,-114.746,OK
27390,-41.046448,-46.892408,81.5984944,-0.268,-70.342,-114.746,OK
27398,-41.0462809,-46.8925658,81.5980289,-0.269,-70.342,-114.746,OK
27406,-41.0461923,-46.8923336,81.59821,-0.267,-70.344,-114.745,OK
27414,-41.0459321,-46.8915347,81.5989006,-0.266,-70.344,-114.747,OK
27422,-41.0457558,-46.8913569,81.598876,-0.265,-70.344,-114.747,OK
27430,-41.045371,-46.8909074,81.5989054,-0.264,-70.345,-114.748,OK
27438,-41.0442389,-46.8903345,81.5979761,-0.263,-70.347,-114.747,OK
27446,-41.0432276,-46.8899946,81.5969131,-0.264,-70.348,-114.746,OK
27454,-41.043731,-46.8903442,81.5971977,-0.266,-70.345,-114.746,OK
27462,-41.0431395,-46.8898242,81.5970112,-0.265,-70.345,-114.746,OK
27470,-41.0425517,-46.8893045,81.59683,-0.265,-70.346,-114.746,OK
27478,-41.0422198,-46.8889109,81.5968631,-0.265,-70.346,-114.748,OK
27486,-41.0418535,-46.8884627,81.5969187,-0.265,-70.346,-114.748,OK
27494,-41.0416862,-46.8883707,81.5967914,-0.264,-70.347,-114.747,OK
27502,-41.0421013,-46.8884282,81.5973388,-0.263,-70.348,-114.748,OK
27510,-41.0425238,-46.8884915,81.5978896,-0.262,-70.349,-114.748,OK
27518,-41.0427847,-46.8886928,81.59801,-0.263,-70.345,-114.748,OK
27526,-41.0434739,-46.888628,81.599136,-0.262,-70.345,-114.749,OK
27534,-41.044178,-46.8885747,81.600269,-0.26,-70.345,-114.75,OK
27542,-41.0428719,-46.8879474,81.5991515,-0.261,-70.346,-114.749,OK
27550,-41.0431015,-46.8884409,81.5988286,-0.262,-70.345,-114.747,OK
27558,-41.0433463,-46.8889506,81.5985067,-0.262,-70.344,-114.745,OK
27566,-41.0442502,-46.8889185,81.599912,-0.261,-70.344,-114.747,OK
27574,-41.0449043,-46.8891806,81.6005423,-0.261,-70.343,-114.746,OK
27582,-41.0455525,-46.8894472,81.6011575,-0.26,-70.342,-114.746,OK
27590,-41.0452191,-46.889363,81.6007693,-0.261,-70.341,-114.747,OK
27598,-41.044518,-46.8893152,81.5997779,-0.262,-70.342,-114.747,OK
27606,-41.0438986,-46.8892925,81.5988755,-0.263,-70.342,-114.747,OK
27614,-41.0447927,-46.8900288,81.5992246,-0.262,-70.342,-114.746,OK
27622,-41.0450751,-46.8901936,81.5994269,-0.262,-70.342,-114.746,OK
27630,-41.0453729,-46.890363,81.5996459,-0.262,-70.342,-114.746,OK
27638,-41.0455916,-46.8912685,81.5987483,-0.264,-70.34,-114.743,OK
27646,-41.0443837,-46.8907061,81.5976906,-0.263,-70.343,-114.744,OK
27654,-41.043172,-46.8901382,81.5966347,-0.263,-70.345,-114.745,OK
27662,-41.043827,-46.8905769,81.597027,-0.263,-70.343,-114.743,OK
27670,-41.0431187,-46.890457,81.5961225,-0.264,-70.344,-114.742,OK
27678,-41.0427064,-46.8900432,81.5960619,-0.263,-70.345,-114.743,OK
27686,-41.0414497,-46.8886608,81.5960419,-0.262,-70.346,-114.746,OK
27694,-41.041871,-46.889062,81.596133,-0.262,-70.345,-114.744,OK
27702,-41.0424614,-46.8898082,81.5960113,-0.262,-70.345,-114.742,OK
27710,-41.0428157,-46.890074,81.5961849,-0.262,-70.345,-114.741,OK
27718,-41.0416073,-46.8886756,81.5962594,-0.261,-70.346,-114.745,OK
27726,-41.0414772,-46.8885267,81.5962651,-0.262,-70.345,-114.743,OK
27734,-41.0426099,-46.889609,81.5965049,-0.262,-70.345,-114.74,OK
27742,-41.042244,-46.8895723,81.5960034,-0.262,-70.345,-114.74,OK
27750,-41.0432796,-46.8898508,81.5971863,-0.261,-70.344,-114.741,OK
27758,-41.0434482,-46.889808,81.5974983,-0.261,-70.344,-114.741,OK
27766,-41.044797,-46.8909349,81.5980032,-0.261,-70.342,-114.739,OK
27774,-41.043522,-46.8900107,81.5973348,-0.26,-70.344,-114.741,OK
27782,-41.0432326,-46.8902332,81.5965974,-0.262,-70.344,-114.739,OK
27790,-41.0427718,-46.8899355,81.5963064,-0.261,-70.346,-114.74,OK
27798,-41.0434375,-46.8910344,81.5958204,-0.262,-70.345,-114.737,OK
27806,-41.043249,-46.8908905,81.5957313,-0.261,-70.347,-114.738,OK
27814,-41.0424798,-46.8906773,81.5948613,-0.26,-70.348,-114.738,OK
27822,-41.0422173,-46.8904774,81.5947368,-0.26,-70.349,-114.738,OK
27830,-41.0419563,-46.8902877,81.5946007,-0.26,-70.349,-114.739,OK
27838,-41.0421017,-46.8910756,81.593752,-0.26,-70.35,-114.736,OK
27846,-41.041656,-46.8906841,81.5936109,-0.259,-70.35,-114.737,OK
27854,-41.0412173,-46.8902884,81.5934863,-0.259,-70.351,-114.737,OK
27862,-41.0429894,-46.8918881,81.5939885,-0.261,-70.349,-114.734,OK
27870,-41.0431084,-46.8919728,81.5940529,-0.26,-70.348,-114.734,OK
27878,-41.0429697,-46.8916834,81.5942361,-0.26,-70.348,-114.735,OK
27886,-41.0428127,-46.8913923,81.594394,-0.259,-70.348,-114.736,OK
27894,-41.044328,-46.8928643,81.5946823,-0.262,-70.344,-114.733,OK
27902,-41.0447577,-46.8931562,81.5949342,-0.263,-70.344,-114.733,OK
27910,-41.0440246,-46.8924714,81.5947577,-0.263,-70.343,-114.735,OK
27918,-41.0437211,-46.8919334,81.5950293,-0.263,-70.343,-114.738,OK
27926,-41.0447611,-46.8931698,81.5949209,-0.264,-70.342,-114.736,OK
27934,-41.0445774,-46.8930148,81.5948542,-0.264,-70.342,-114.736,OK
27942,-41.0448378,-46.8927532,81.5956009,-0.263,-70.342,-114.738,OK
27950,-41.0448328,-46.8931025,81.5951201,-0.263,-70.342,-114.737,OK
27958,-41.0454337,-46.8931653,81.5959402,-0.262,-70.342,-114.736,OK
27966,-41.0455759,-46.8930538,81.5963056,-0.261,-70.341,-114.737,OK
27974,-41.045723,-46.8929428,81.5966776,-0.261,-70.341,-114.739,OK
27982,-41.045714,-46.8928569,81.5967803,-0.26,-70.343,-114.737,OK
27990,-41.0462318,-46.8931562,81.597155,-0.259,-70.343,-114.736,OK
27998,-41.0460882,-46.8934374,81.5965576,-0.26,-70.342,-114.734,OK
28006,-41.0456742,-46.8928621,81.5967135,-0.259,-70.343,-114.735,OK
28014,-41.0460753,-46.8930783,81.5970248,-0.258,-70.344,-114.734,OK
28022,-41.0451698,-46.8925407,81.596389,-0.258,-70.346,-114.734,OK
28030,-41.0442488,-46.8920003,81.5957337,-0.257,-70.347,-114.734,OK
28038,-41.0460252,-46.8931725,81.5968217,-0.259,-70.343,-114.734,OK
28046,-41.0478084,-46.8943484,81.5979146,-0.26,-70.338,-114.734,OK
28054,-41.046131,-46.8935692,81.5964435,-0.261,-70.341,-114.732,OK
28062,-41.0458993,-46.8932603,81.596513,-0.262,-70.34,-114.733,OK
28070,-41.0452149,-46.8928075,81.5960955,-0.262,-70.341,-114.734,OK
28078,-41.0457589,-46.8927459,81.5969985,-0.261,-70.34,-114.733,OK
28086,-41.0459579,-46.8931668,81.596728,-0.261,-70.34,-114.733,OK
28094,-41.0461429,-46.8935834,81.5964421,-0.262,-70.341,-114.733,OK
28102,-41.0459225,-46.8928492,81.5971049,-0.262,-70.338,-114.735,OK
28110,-41.0462104,-46.8926566,81.5977996,-0.262,-70.337,-114.735,OK
28118,-41.045222,-46.8921222,81.5970348,-0.262,-70.338,-114.735,OK
28126,-41.0442578,-46.891603,81.5962856,-0.263,-70.339,-114.735,OK
28134,-41.0431258,-46.889958,81.5968094,-0.26,-70.342,-114.74,OK
28142,-41.0430226,-46.8899978,81.5965999,-0.259,-70.342,-114.739,OK
28150,-41.0429215,-46.8900393,81.5963913,-0.259,-70.343,-114.738,OK
28158,-41.0438266,-46.8905902,81.5970085,-0.26,-70.341,-114.738,OK
28166,-41.043774,-46.8902478,81.5973931,-0.259,-70.341,-114.738,OK
28174,-41.0437296,-46.8899079,81.5977869,-0.258,-70.342,-114.738,OK
28182,-41.0428474,-46.8897685,81.5966467,-0.259,-70.343,-114.738,OK
28190,-41.0422668,-46.8893143,81.5963874,-0.258,-70.345,-114.74,OK
28198,-41.0418144,-46.8884179,81.5969206,-0.256,-70.345,-114.741,OK
28206,-41.0429245,-46.8887326,81.5981665,-0.255,-70.344,-114.741,OK
28214,-41.0430536,-46.88856,81.598595,-0.254,-70.344,-114.742,OK
28222,-41.0435747,-46.8894206,81.5982139,-0.255,-70.343,-114.739,OK
28230,-41.0432139,-46.8892494,81.5979023,-0.254,-70.344,-114.739,OK
28238,-41.0428645,-46.8890889,81.5975933,-0.254,-70.345,-114.739,OK
28246,-41.0420953,-46.8883396,81.5974499,-0.253,-70.345,-114.741,OK
28254,-41.0423915,-46.8890167,81.5969785,-0.254,-70.343,-114.738,OK
28262,-41.0425158,-46.8894897,81.5965249,-0.253,-70.345,-114.736,OK
28270,-41.0432232,-46.890021,81.5968708,-0.253,-70.344,-114.734,OK
28278,-41.0439347,-46.8905625,81.5972089,-0.252,-70.344,-114.733,OK
28286,-41.0426366,-46.8908816,81.5948208,-0.254,-70.346,-114.731,OK
28294,-41.0416733,-46.8904458,81.5939599,-0.254,-70.348,-114.73,OK
28302,-41.0332135,-46.8888098,81.5834302,-0.267,-70.347,-114.738,OK
28310,-41.1407948,-47.0090398,81.582604,-0.291,-70.379,-114.56,OK
28318,-40.8047282,-47.1490274,80.8871299,-0.939,-70.504,-114.052,OK
28326,-40.2042533,-45.9457102,81.6117438,0.351,-70.349,-117.76,OK
28334,-40.8588701,-46.8053582,81.4334513,-0.394,-70.749,-114.979,OK
28350,-42.5461096,-47.53645,82.9587762,-0.544,-68.102,-113.595,OK
28358,-41.6487847,-47.041952,82.2987157,-0.76,-69.338,-114.49,OK
28366,-39.9137657,-46.1907144,80.8294523,-0.624,-71.676,-116.23,OK
28374,-39.4500693,-46.2057462,80.0927525,-0.634,-72.76,-115.807,OK
28382,-40.1429841,-46.6311585,80.581051,-0.402,-71.859,-114.914,OK
28414,-41.2130195,-46.7106884,82.0959296,-0.858,-69.313,-114.609,OK
28606,-39.7263848,-46.5008311,80.1181689,-1.638,-72.362,-114.414,OK
28646,-41.9029151,-47.2841366,82.3494391,-2.207,-68.099,-112.84,OK
28654,-41.6146259,-47.0886083,82.1846254,-2.259,-68.412,-113.226,OK
28662,-41.5396175,-47.0651157,82.1044391,-2.371,-68.435,-113.223,OK
28670,-41.4066715,-46.9978056,81.9967287,-2.438,-68.592,-113.454,OK
28678,-41.2042754,-46.9194996,81.7992348,-2.557,-68.931,-113.541,OK
28686,-41.0025015,-46.7783465,81.6869713,-2.578,-69.178,-113.978,OK
28718,-39.2197507,-46.1143536,79.8597102,-2.648,-72.516,-115.434,OK
28726,-39.7682489,-46.5584579,80.1044442,-2.508,-72.16,-114.595,OK
28766,-42.2354736,-47.2592969,82.8751892,-2.932,-68.264,-114.235,OK
28774,-41.8893048,-47.0770702,82.6091042,-3.079,-68.593,-114.495,OK
28782,-41.5066045,-46.9185463,82.2536738,-3.203,-69.234,-114.844,OK
28830,-39.3225551,-46.0575263,80.0973243,-3.161,-72.71,-115.929,OK
28838,-39.5256277,-46.3221518,80.0510965,-3.087,-72.736,-115.158,OK
28846,-39.602248,-46.4004872,80.062968,-2.998,-72.638,-114.785,OK
28910,-39.0888476,-46.0413275,79.7554488,-3.676,-72.702,-114.878,OK
28918,-38.9761324,-45.9110214,79.7576518,-3.834,-72.583,-115.155,OK
28926,-39.5076093,-46.1009117,80.3251801,-3.907,-71.8,-114.956,OK
28958,-41.3987206,-46.8957487,82.123149,-4.003,-68.974,-113.851,OK
28966,-41.8316873,-47.1334847,82.447144,-3.989,-68.515,-113.434,OK
28974,-42.0734598,-47.2610548,82.6333385,-3.908,-68.306,-113.419,OK
28982,-42.3859399,-47.5270305,82.7360576,-4.001,-67.939,-112.713,OK
28990,-42.3137347,-47.480737,82.6920178,-3.923,-68.169,-112.981,OK
29038,-42.4092667,-47.5813782,82.6973182,-4.115,-68.117,-112.594,OK
29046,-42.085022,-47.3598234,82.5172014,-4.397,-68.169,-112.835,OK
29054,-41.3664889,-46.8677535,82.1128439,-4.456,-69.014,-113.879,OK
29086,-39.1262884,-46.2067361,79.5880955,-4.548,-72.763,-114.326,OK
29094,-39.427133,-46.4352521,79.7447622,-4.451,-72.322,-113.849,OK
29190,-39.4626502,-46.1370077,80.2061361,-5.482,-72.334,-115.599,OK
29198,-39.3445545,-46.1417003,80.0164462,-5.394,-72.838,-115.57,OK
29206,-39.6111327,-46.3799192,80.1046786,-5.193,-72.664,-115.269,OK
29278,-39.2253021,-45.9050965,80.1547979,-5.779,-72.724,-115.919,OK
29286,-39.3919752,-46.2158422,79.9888715,-5.612,-72.813,-115.055,OK
29470,-42.2422833,-47.5778697,82.4561186,-6.606,-68.275,-112.337,OK
29478,-42.0796704,-47.319718,82.5633589,-6.721,-68.26,-113.151,OK
29486,-41.7884667,-47.1556387,82.352927,-6.978,-68.487,-113.225,OK
29598,-41.4855247,-47.0478118,82.0470165,-7.764,-68.695,-113.591,OK
29614,-39.3187173,-46.0595727,80.0885583,-7.922,-72.242,-115.243,OK
29622,-39.4673169,-46.2680572,80.0345002,-7.637,-72.515,-114.905,OK
29718,-42.3147185,-47.600363,82.5326645,-7.905,-68.71,-112.804,OK
29726,-42.1159796,-47.2394745,82.7253984,-8.09,-68.502,-113.803,OK
29734,-41.3549698,-46.8859149,82.0709316,-8.442,-69.324,-114.009,OK
29750,-39.0659303,-45.894912,79.92012,-8.533,-72.753,-115.355,OK
29758,-39.0689582,-45.9888179,79.7962185,-8.33,-73.001,-115.032,OK
29766,-39.0343826,-46.092528,79.6004703,-8.412,-73.005,-114.432,OK
29774,-38.9032036,-45.9989332,79.5231965,-8.357,-73.149,-114.572,OK
29782,-39.083516,-46.1156667,79.6455845,-8.4,-72.853,-114.295,OK
29790,-38.9240333,-46.0406436,79.4988065,-8.443,-73.082,-114.428,OK
29798,-38.9443454,-46.0334641,79.5403974,-8.504,-73.1,-114.471,OK
29806,-38.9215898,-46.015748,79.528997,-8.602,-73.074,-114.543,OK
29814,-38.8144829,-45.9396946,79.4651705,-8.677,-73.177,-114.649,OK
29822,-38.8567137,-45.9176238,79.5615959,-8.785,-73.147,-114.651,OK
29830,-38.7447909,-45.8647926,79.4583152,-8.86,-73.188,-114.761,OK
29838,-38.8832093,-45.903803,79.6220471,-8.896,-73.096,-114.855,OK
29846,-38.8329711,-45.8925105,79.5587571,-8.939,-73.19,-114.88,OK
29854,-39.0192036,-46.0574255,79.6246975,-8.841,-73.107,-114.63,OK
29862,-39.0493954,-46.0744566,79.6485914,-8.953,-73.082,-114.52,OK
29870,-39.0060854,-46.0016971,79.6803708,-8.889,-73.157,-114.88,OK
