Frame,Rz,Ry,Rx,Tx,Ty,Tz,State
320126,-45.3731686,-46.6482558,88.227918,-7.892,-69.794,-115.266,OK
320134,-45.37516,-46.6501042,88.2281741,-7.893,-69.792,-115.26,OK
320142,-45.3750636,-46.6503383,88.2277168,-7.894,-69.793,-115.26,OK
320150,-45.3749637,-46.6505826,88.2272406,-7.894,-69.794,-115.26,OK
320158,-45.3755004,-46.6505128,88.2280904,-7.893,-69.793,-115.261,OK
320166,-45.3760473,-46.6504432,88.2289541,-7.892,-69.793,-115.261,OK
320174,-45.3759162,-46.6500515,88.2293084,-7.892,-69.793,-115.263,OK
320182,-45.3762034,-46.6500724,88.229683,-7.891,-69.794,-115.264,OK
320190,-45.3774705,-46.6515692,88.2294051,-7.894,-69.791,-115.265,OK
320198,-45.3792844,-46.6526502,88.2304666,-7.894,-69.791,-115.265,OK
320206,-45.3803348,-46.653345,88.2309866,-7.895,-69.789,-115.268,OK
320214,-45.3801832,-46.6528418,88.2314653,-7.894,-69.791,-115.273,OK
320222,-45.3821639,-46.6542667,88.2322882,-7.896,-69.788,-115.272,OK
320230,-45.3841307,-46.6556847,88.233101,-7.898,-69.785,-115.271,OK
320238,-45.3830562,-46.6552621,88.2321731,-7.9,-69.787,-115.278,OK
320246,-45.383277,-46.6561342,88.2312845,-7.901,-69.786,-115.278,OK
320254,-45.3850462,-46.6573863,88.2320479,-7.902,-69.785,-115.278,OK
320262,-45.385947,-46.6587468,88.2314429,-7.905,-69.783,-115.277,OK
320270,-45.3860582,-46.6587339,88.2316168,-7.905,-69.783,-115.277,OK
320278,-45.3861642,-46.6587226,88.2317812,-7.905,-69.783,-115.277,OK
320286,-45.3862114,-46.6589663,88.2315125,-7.907,-69.783,-115.277,OK
320294,-45.3858538,-46.6590923,88.2308372,-7.908,-69.783,-115.277,OK
320302,-45.385403,-46.6589348,88.2304207,-7.908,-69.783,-115.277,OK
320310,-45.3849622,-46.6587791,88.2300157,-7.908,-69.784,-115.278,OK
320318,-45.3870324,-46.6600641,88.2311565,-7.909,-69.781,-115.273,OK
320326,-45.3854224,-46.6582785,88.2313499,-7.908,-69.783,-115.278,OK
320334,-45.3853564,-46.6583723,88.2311283,-7.909,-69.783,-115.278,OK
320342,-45.3857859,-46.6581115,88.2320898,-7.907,-69.784,-115.279,OK
320350,-45.3862081,-46.6578524,88.2330387,-7.905,-69.784,-115.279,OK
320358,-45.3868036,-46.6590718,88.232199,-7.907,-69.784,-115.278,OK
320366,-45.3866201,-46.6588802,88.2322046,-7.906,-69.784,-115.277,OK
320374,-45.3870602,-46.6588885,88.2328113,-7.906,-69.785,-115.276,OK
320382,-45.3869692,-46.658648,88.2330139,-7.905,-69.785,-115.277,OK
320390,-45.3868753,-46.6584039,88.2332176,-7.905,-69.786,-115.278,OK
320398,-45.3880737,-46.659434,88.2334845,-7.905,-69.784,-115.274,OK
320406,-45.3886234,-46.6597688,88.2337962,-7.904,-69.784,-115.273,OK
