Frame,Rz,Ry,Rx,Tx,Ty,Tz
2018974,8.460702,6.8380409,102.1442565,-1.07,-41.837,-96.473
2018982,8.625283,6.916847,102.583644,-1.07,-41.746,-97.109
2018990,8.6582518,6.9110586,102.8445876,-1.052,-41.703,-97.506
2018998,8.6918073,6.9129882,103.0457793,-0.995,-41.672,-97.783
2019006,8.7559348,6.9403192,103.2368181,-0.961,-41.628,-98.06
2019014,8.8082435,6.9532699,103.4659863,-0.935,-41.565,-98.294
2019022,8.8150037,6.9428252,103.5928376,-0.938,-41.519,-98.394
2019030,8.8177315,6.9463911,103.5814699,-0.961,-41.518,-98.4
2019038,8.8052671,6.9375614,103.5733884,-0.961,-41.519,-98.378
2019046,8.8026241,6.934721,103.5794665,-0.969,-41.517,-98.409
2019054,8.8238231,6.9519921,103.5750851,-0.984,-41.524,-98.445
2019062,8.7989714,6.9327974,103.5717479,-1.022,-41.504,-98.394
2019070,8.7826181,6.9311281,103.4811585,-0.967,-41.541,-98.258
2019078,8.7958609,6.9349365,103.5347514,-0.965,-41.528,-98.322
2019086,8.8582358,6.9583967,103.7412647,-0.963,-41.482,-98.637
2019094,8.885832,6.9400624,104.0620518,-0.999,-41.352,-98.96
2019102,8.9986333,6.9855261,104.4019574,-0.997,-41.279,-99.287
2019110,9.0346391,6.9832117,104.6427864,-0.945,-41.228,-99.364
2019118,9.1113348,7.0077796,104.9180107,-0.917,-41.161,-99.666
2019126,9.1537175,7.0333795,104.9736461,-0.883,-41.163,-99.722
2019134,9.1276241,7.0095335,105.0034163,-0.896,-41.148,-99.863
2019142,9.1179076,7.00371,104.990334,-0.882,-41.15,-99.839
2019150,9.1400671,7.0208436,104.9896808,-0.882,-41.154,-99.903
2019158,9.1492658,7.0290537,104.9807449,-0.879,-41.162,-99.875
2019166,9.1172435,7.0033707,104.9889738,-0.924,-41.138,-99.862
2019174,9.1443662,7.0242249,104.9891022,-0.927,-41.148,-99.909
2019182,9.1301487,7.0032847,105.0682577,-0.862,-41.127,-99.902
2019190,9.2001219,7.0144567,105.4037876,-0.927,-40.989,-100.246
2019198,9.3441247,7.0685312,105.8397153,-0.999,-40.852,-100.812
2019206,9.4042351,7.0651545,106.2207898,-0.911,-40.777,-101.144
2019214,9.4541809,7.0676008,106.4942349,-0.794,-40.706,-101.363
2019222,9.5338319,7.1225596,106.5306147,-0.776,-40.718,-101.488
2019230,9.5226125,7.1116836,106.5497918,-0.795,-40.714,-101.54
2019238,9.4872058,7.0844429,106.5555785,-0.814,-40.705,-101.531
2019246,9.5012425,7.0973118,106.5372194,-0.793,-40.713,-101.536
2019254,9.5203998,7.1137248,106.5211655,-0.786,-40.722,-101.518
2019262,9.4944765,7.0945171,106.5195995,-0.797,-40.715,-101.483
2019270,9.5098858,7.0959668,106.5978194,-0.737,-40.698,-101.565
2019278,9.5916893,7.1242299,106.8513102,-0.721,-40.607,-101.769
2019286,9.652949,7.1091282,107.3181427,-0.847,-40.403,-102.332
2019294,9.7681571,7.1638831,107.5493118,-0.802,-40.38,-102.544
2019302,9.8188892,7.1766336,107.7361886,-0.695,-40.349,-102.65
2019310,9.7696443,7.1381812,107.7544094,-0.685,-40.318,-102.601
2019318,9.8130582,7.1714613,107.7430601,-0.67,-40.341,-102.684
2019326,9.8279205,7.1801445,107.7598443,-0.66,-40.34,-102.758
2019334,9.809967,7.1670818,107.7592051,-0.681,-40.337,-102.749
2019342,9.7982677,7.1590273,107.7552883,-0.686,-40.338,-102.761
2019350,9.8366745,7.1906478,107.728692,-0.664,-40.36,-102.784
2019358,9.8142681,7.1673311,107.7813357,-0.594,-40.328,-102.776
2019366,9.8791098,7.1807799,108.0396546,-0.681,-40.208,-103.058
2019374,9.9484312,7.1778377,108.4444217,-0.783,-40.03,-103.488
2019382,10.0474948,7.2118635,108.7277582,-0.72,-39.972,-103.761
2019390,10.1271423,7.2356343,108.9792057,-0.658,-39.911,-104.058
2019398,10.1744998,7.2546851,109.0904251,-0.603,-39.885,-104.119
2019406,10.1614639,7.2440552,109.1002484,-0.593,-39.877,-104.107
