Frame,Rz,Ry,Rx,Tx,Ty,Tz,State
88838,-44.605326,-47.256276,86.3120429,33.309,-70.245,-116.481,OK
88846,-44.6061346,-47.257764,86.3111702,33.307,-70.243,-116.477,OK
88854,-44.6075098,-47.2588583,86.3116374,33.304,-70.243,-116.476,OK
88862,-44.6052849,-47.2562256,86.3120529,33.309,-70.244,-116.481,OK
88870,-44.6053962,-47.2564772,86.3118693,33.309,-70.242,-116.48,OK
88878,-44.6065729,-47.2569104,86.3129529,33.309,-70.243,-116.48,OK
88886,-44.6034743,-47.2538759,86.3126727,33.314,-70.245,-116.484,OK
88894,-44.6043558,-47.2557252,86.3114125,33.312,-70.245,-116.482,OK
88902,-44.6063771,-47.2576965,86.3116064,33.307,-70.244,-116.475,OK
88910,-44.6038323,-47.2550491,86.3115873,33.312,-70.247,-116.479,OK
88918,-44.6041193,-47.256173,86.3104679,33.311,-70.248,-116.478,OK
88926,-44.6052191,-47.2566007,86.3114497,33.309,-70.247,-116.476,OK
88934,-44.6037691,-47.2554653,86.310932,33.31,-70.247,-116.478,OK
88942,-44.6044248,-47.2569188,86.3098887,33.307,-70.246,-116.475,OK
88950,-44.6048897,-47.2570716,86.3103418,33.307,-70.246,-116.475,OK
88958,-44.6017547,-47.2553388,86.3082411,33.308,-70.248,-116.477,OK
88966,-44.6021454,-47.2561616,86.3076783,33.308,-70.248,-116.476,OK
88974,-44.6026691,-47.2567747,86.3075895,33.306,-70.249,-116.474,OK
88982,-44.5989683,-47.25312,86.3072959,33.312,-70.25,-116.48,OK
88990,-44.6009989,-47.2558911,86.3064163,33.307,-70.249,-116.476,OK
88998,-44.6000738,-47.2551557,86.306101,33.307,-70.25,-116.477,OK
89006,-44.5972515,-47.2534764,86.3043717,33.31,-70.253,-116.481,OK
89014,-44.599145,-47.2552878,86.3046014,33.308,-70.253,-116.477,OK
89022,-44.5997989,-47.2547925,86.3062037,33.31,-70.253,-116.478,OK
89030,-44.5972297,-47.2532884,86.3045962,33.311,-70.255,-116.478,OK
89038,-44.5996619,-47.2555069,86.3050383,33.309,-70.253,-116.475,OK
89046,-44.6003348,-47.2551826,86.3064354,33.31,-70.252,-116.477,OK
