Frame,Rz,Ry,Rx,Tx,Ty,Tz
101454,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28
101462,111.5819974,-48.1128033,-146.2358435,14.155,-27.426,-141.325
101470,103.6750186,-48.421966,-141.077068,13.626,-25.557,-137.226
101478,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28
101486,91.0150011,-49.1663149,-131.5972323,13.254,-23.066,-129.946
101494,87.9811123,-50.0705427,-128.3635297,14.348,-24.264,-131.015
101502,80.2159035,-49.7430714,-122.3463136,13.065,-21.366,-125.659
101510,79.0450197,-51.2197698,-119.6858965,14.124,-23.343,-125.305
101518,69.9238521,-51.2814167,-111.0629557,10.671,-17.451,-123.359
101526,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28
101534,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28
101542,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28
101550,66.4237445,-53.8016117,-104.4517518,12.28,-22.554,-116.976
101558,67.6934521,-53.8796714,-105.6897441,12.087,-22.294,-117.984
101566,68.704008,-53.7273408,-106.9155462,12,-22.022,-118.76
101574,69.7805533,-53.9765076,-107.7200674,11.933,-21.804,-119.612
101582,69.8154125,-53.6094321,-108.188177,11.729,-21.186,-120.067
101590,71.0759831,-53.7934953,-109.2388868,12.288,-22.518,-119.804
101598,70.3558808,-53.9561083,-108.3260121,11.437,-21.736,-119.504
101606,70.4810672,-53.6254607,-108.8403814,11.917,-22.032,-119.57
101614,71.1317651,-53.8327136,-109.2486751,12.348,-22.53,-119.394
101622,69.9788975,-53.7421648,-108.1970544,11.511,-21.115,-119.793
101630,70.5890866,-53.6250191,-108.9492942,12.054,-22.008,-119.691
101638,70.5831377,-53.7816234,-108.7594439,11.942,-21.746,-119.57
101646,69.8212488,-53.4608545,-108.3695064,11.598,-21.01,-119.689
101654,70.644824,-53.6724377,-108.9494932,12.098,-21.839,-119.822
101662,69.6429465,-53.4479094,-108.204334,11.489,-20.67,-119.837
101670,70.4032613,-53.5618063,-108.8370887,11.987,-21.537,-119.977
101678,69.711696,-53.3044475,-108.443619,11.657,-20.733,-119.636
101686,70.4210885,-53.5107303,-108.9150868,12.002,-21.504,-119.886
101694,69.7398281,-53.1975367,-108.5985729,11.718,-20.774,-119.431
101702,70.0972491,-53.4809198,-108.6244381,11.76,-21.036,-120.128
101710,69.7040382,-53.1300219,-108.642356,11.757,-20.702,-119.609
